frame_index,time_s,detected,wrist_x,wrist_y,wrist_z,palm_axis_angle_rad,pour_angle_rad,palm_axis_x,palm_axis_y,palm_axis_z,wrist_to_middle_x,wrist_to_middle_y,wrist_to_middle_z,palm_normal_x,palm_normal_y,palm_normal_z,wrist_x_smooth,wrist_y_smooth,wrist_z_smooth,palm_axis_angle_rad_smooth,pour_angle_rad_smooth,palm_axis_x_smooth,palm_axis_y_smooth,palm_axis_z_smooth,palm_normal_x_smooth,palm_normal_y_smooth,palm_normal_z_smooth
52,1.7822387947269303,True,0.6119796633720398,0.465226948261261,6.693511522826157e-08,-1.5458107948567326,-1.5637773014736926,0.018881924755543737,-0.7555570742366974,-0.6548106447580152,0.006699134939314233,-0.9544095679384003,0.2984250294775911,-0.9991627122335651,0.009515501911787816,-0.03979107570087245,0.6113336563110352,0.46426247954368594,5.007406258528135e-08,-1.5604281166926843,-1.5542096029657304,0.007885491633425697,-0.7399269226740188,-0.6721601016216634,-0.9996871823335376,0.00596026357429527,-0.018585259793834047
53,1.8165126177024482,True,0.6093226671218872,0.4657624363899231,3.264140246983516e-08,-1.5688638478241876,-1.5487752027639081,0.0014245488682689104,-0.7371604641222891,-0.6757162280096086,0.021221600881482054,-0.9635371205891777,0.26673181456800993,-0.999966620112253,0.004386366331785536,-0.006893362871656191,0.611046576499939,0.4665342330932617,6.19152189074157e-08,-1.5671461840936212,-1.5567592805770973,0.002874818916750542,-0.736828869739182,-0.6756376334135775,-0.9997223374870844,0.009915098469200167,-0.015364924884675646
54,1.8507864406779662,True,0.6096404790878296,0.46766752004623413,6.802282825901784e-08,-1.5833659840868117,-1.5520898334370807,-0.008938243169095065,-0.711059356684458,-0.7030751731362265,0.018062925342040206,-0.9654839103286633,0.2598356203921269,-0.999941743788739,0.010610536700805157,0.0019812974680183367,0.6104223132133484,0.4679627656936646,6.795821860805518e-08,-1.5770110184374866,-1.5543780519579062,-0.004268513413206969,-0.7309187426129451,-0.6818950114104639,-0.9996941091071239,0.011135593537952421,-0.006089305028466064
55,1.885060263653484,True,0.6111665964126587,0.47099488973617554,8.133297768608827e-08,-1.5771771469132183,-1.560935611095023,-0.004678168093469375,-0.7331509925403558,-0.6800498047057881,0.009450902667708018,-0.958408764425441,0.2852425646905894,-0.9998179356106326,0.016009722574508098,-0.010381927296043793,0.6109492778778076,0.4695259153842926,7.251598646007552e-08,-1.5876245164433986,-1.558091205329446,-0.012076082886834944,-0.7233202834693432,-0.6901728950146003,-0.9997010387172116,0.016946087696570265,-0.0002957763128288292
56,1.9193340866290018,True,0.6100021600723267,0.470162034034729,9.085876939707305e-08,-1.609837318506483,-1.546312311019826,-0.028032629427283053,-0.7176658254809254,-0.6958232064426815,0.023495609516271658,-0.9594387863778646,0.2809362410356289,-0.9995815337904295,0.015155840170875505,0.024638543258223778,0.6118159532546997,0.4701093792915344,7.483405823904832e-08,-1.6000754864935147,-1.5601259662234392,-0.020392216330796603,-0.7088650585654047,-0.7042028777226077,-0.9995418640661871,0.022418527725872266,0.006181316218852008
57,1.9536079096045198,True,0.6146144866943359,0.47304269671440125,8.972395448836323e-08,-1.5988782848862926,-1.582343068331392,-0.02015592261259613,-0.7175647785186875,-0.6962000627786972,-0.01098056917992778,-0.9509246515903512,0.3092276412260943,-0.9991973602840039,0.03856797270487703,-0.010823432122686277,0.6133436799049378,0.46977410316467283,6.527489695429268e-08,-1.6252829576690686,-1.5640170828231266,-0.037537271443083116,-0.7023700121754041,-0.7092672725121376,-0.9986518774119333,0.03233350929823557,0.020446253750661204
58,1.9878817325800378,True,0.6136560440063477,0.4686797559261322,4.4231761364699196e-08,-1.6311186980747674,-1.5589490072338743,-0.04015611835153939,-0.664884339602597,-0.7458661415496455,0.011445267402109348,-0.9660186725045696,0.25821876428060603,-0.9991707468571305,0.031748566478295534,0.025492099786747994,0.6144718050956726,0.46663775444030764,4.850235093556421e-08,-1.677451429583145,-1.5657880961500397,-0.07017109144809935,-0.6783585874209892,-0.7276520268515076,-0.9957525127358096,0.04505158608434708,0.05272603560046778
59,2.0221555555555555,True,0.6172791123390198,0.46599113941192627,2.022702183523961e-08,-1.709403339964582,-1.5715454164355172,-0.09466351873052761,-0.6785841247344546,-0.7283971470838756,-0.0007213639181005762,-0.9629872635476423,0.26954593278163486,-0.9954918105174699,0.06018544456262171,0.07330598512706432,0.6165959596633911,0.46225388050079347,2.1914148007340372e-08,-1.7421477202485327,-1.5778568123881613,-0.10768713280583686,-0.6485196622360024,-0.7472767555011732,-0.9911304602371913,0.06776877912859168,0.08239856040199163
60,2.0564293785310737,True,0.616807222366333,0.45531314611434937,-2.5297524075540423e-09,-1.8380195064836011,-1.5697906777295896,-0.16784726811855058,-0.6130938687682813,-0.7719735764026389,0.0009773984894090614,-0.9719077893438228,0.23535992374445597,-0.9853211122300145,0.07960010650506565,0.1510169819529891,0.6173558712005616,0.4546873390674591,-6.977591127110827e-09,-1.8750356613456005,-1.581087990498481,-0.19144341557778866,-0.6108277359483252,-0.7532788522641416,-0.9683347823350388,0.08327671818313967,0.17465350894624138
61,2.0907032015065914,True,0.6206229329109192,0.4482426643371582,-4.2082245244046135e-08,-1.933318771833421,-1.6066558922104344,-0.21561283621597066,-0.5684711995559915,-0.7939468496910086,-0.03451999557897152,-0.9622313430939501,0.270035575939247,-0.9764712712973377,0.1287418053920985,0.17300116726584297,0.6181684255599975,0.4465076446533203,-2.8697360576757093e-08,-2.0464818014849113,-1.5952270448435355,-0.2987720048599695,-0.5661397280759128,-0.741572677268716,-0.9268807328886808,0.09605871099353479,0.29017731649774275
62,2.124977024482109,True,0.618414044380188,0.4352099895477295,-5.4734741183892766e-08,-2.2633179903716307,-1.598498958882989,-0.438937336472355,-0.5291051470803018,-0.726210546593539,-0.027559142984608598,-0.9945658801806988,0.10039523703017844,-0.8852189707732414,0.11610766797761692,0.4504513105985626,0.6181536912918091,0.4385955214500427,-5.2056538635270044e-08,-2.207441645085297,-1.6094671260856768,-0.4147921223498476,-0.5282805623936232,-0.7063994221758303,-0.8614770157039265,0.10159982617859645,0.42322105730704057
63,2.1592508474576273,True,0.6177188158035278,0.42778128385543823,-6.436708588353213e-08,-2.488349398771322,-1.6296442789591474,-0.5767990647624438,-0.44144430024053516,-0.687335266572518,-0.058806310024847305,-0.9981385673770121,0.016162246620673257,-0.7919004996253406,0.0956585305302712,0.6031111375442549,0.6178860187530517,0.4325907349586487,-8.174539729566277e-08,-2.405498772893467,-1.6285136585948123,-0.551888160247789,-0.460949928946569,-0.6404157443573217,-0.7585276374317387,0.09434134195932135,0.569277054656238
64,2.193524670433145,True,0.6172054409980774,0.42643052339553833,-9.656886845732515e-08,-2.51420255796651,-1.642745822646224,-0.674764106179918,-0.48928829632300636,-0.5525308716194474,-0.07188686641929598,-0.9974048662963997,0.00397632049456507,-0.6684732245936983,0.08789102048792997,0.7385246891735532,0.6168975234031677,0.4277236104011536,-1.0817446991495671e-07,-2.6334186230001295,-1.6432941244235242,-0.6967872379536552,-0.3601883435759784,-0.5485637143511999,-0.6296629818677844,0.05919485480474211,0.7230880301143486
65,2.2277984934086628,True,0.6154688596725464,0.42528921365737915,-1.5097404570951767e-07,-2.8283051455244532,-1.6650233402752666,-0.8533274576082578,-0.27644070153301037,-0.442055187310096,-0.09404981383539643,-0.9951636779886437,-0.02835289279143406,-0.47057422086907563,0.04330768540869022,0.8812969686989762,0.6163742780685425,0.4258650720119476,-1.2765223402766424e-07,-1.552683465650278,-1.6654963844979587,-0.8009067520088701,-0.2541303363194799,-0.4596390477190565,-0.5089213860765581,0.0304374588172611,0.8248295085565754
66,2.262072316384181,True,0.615680456161499,0.4239070415496826,-1.7422760834051587e-07,-3.0729180223667316,-1.6805582213539936,-0.9401082247453015,-0.06466327270303823,-0.3346866996603987,-0.10900288335608616,-0.9890936019804586,-0.09905664006709333,-0.3321479934775659,-0.046990630380797774,0.9420560445563959,0.615970504283905,0.42554839253425597,-1.43734774837867e-07,-0.47032902682955857,-1.6886403072709726,-0.877391602611417,-0.12330979323807616,-0.3594101603611405,-0.39033446793045534,0.0032762455395520017,0.9000440235106405
67,2.2963461393596987,True,0.6157978177070618,0.42591729760169983,-1.5212356174743036e-07,3.140357796377628,-1.709510259255162,-0.9595349067484291,0.0011848892021908799,-0.2815872134328226,-0.13784346966969308,-0.9873429689501138,-0.07844131267511509,-0.2815109918171101,-0.02767931195978812,0.9591587028096966,0.6152543306350708,0.42616010308265684,-1.524231123539721e-07,0.6160096940298662,-1.714014057381522,-0.9342099489724147,0.01825828939582904,-0.2851423381985557,-0.295118273445577,-0.020486270755353683,0.9485052477295699
68,2.3306199623352164,True,0.6156999468803406,0.42619788646698,-1.44779789934546e-07,2.9234227953322733,-1.7453638928242172,-0.9592233177751782,0.21265841516648334,-0.18619082978293783,-0.17313967834931435,-0.981725044725438,-0.07898473485384876,-0.19896590889482665,-0.04014753585827429,0.9791837123145809,0.614423406124115,0.42737621665000913,-1.554724946117858e-07,1.7563868907586986,-1.7397795553576245,-0.9552630060167095,0.12619595521975863,-0.2184574508457279,-0.2255368088402748,-0.036634256742993816,0.970594200011935
69,2.3648937853107346,True,0.6136245727539062,0.4294890761375427,-1.4001055603785062e-07,2.9174910463306145,-1.7696145731989703,-0.9588558379849064,0.21855211684651957,-0.18119176080652352,-0.1969667946246632,-0.977599656796598,-0.0741821598934646,-0.19239225216930692,-0.030921560986598446,0.9808308102682002,0.6132046818733216,0.4294603645801544,-1.5790604948051624e-07,2.931329062599368,-1.766580376149917,-0.9544639307657586,0.20531397151053415,-0.17533622490472398,-0.1847439686873803,-0.028383371842753913,0.9805297592848431
70,2.3991676082862523,True,0.6113142371177673,0.4313697814941406,-1.662209569985862e-07,2.87358083811971,-1.7938508301557805,-0.9585927428297322,0.26324762758663756,-0.10863075054595676,-0.22071241340727604,-0.9730349312145034,-0.06700039704600663,-0.12266689784256453,-0.03743224452951044,0.9917417301108009,0.6118037462234497,0.4314899742603302,-1.6369500599466846e-07,2.8575406074126697,-1.791153590915266,-0.9475996830964808,0.27688596412070626,-0.14356788556033964,-0.15386012945524624,-0.020533137825491155,0.9870627098931137
71,2.43344143126177,True,0.6095868349075317,0.43432778120040894,-1.86395382684168e-07,2.801792836836617,-1.8145623253154541,-0.936112848490548,0.33092680875083935,-0.1190805699553792,-0.2411214361189287,-0.9694807664032524,-0.04435647211070504,-0.12818379271309335,-0.00573620587959827,0.9917338409209366,0.6101298451423645,0.43367568850517274,-1.732208147586789e-07,2.823513655733663,-1.8106113014381233,-0.9396925453841268,0.3095984228829657,-0.12880872563878448,-0.1376164765114245,-0.010739928119813998,0.9898268461921363
72,2.467715254237288,True,0.6087931394577026,0.43606534600257874,-1.8106834431819152e-07,2.771415520444135,-1.8323763330819078,-0.925213668402039,0.3590448522530516,-0.12274551671090081,-0.2584775947812863,-0.9654987168283434,-0.03164744537720983,-0.12709179565643966,0.011571858126525674,0.9918234558510508,0.608686375617981,0.43566349148750305,-1.8484338397684042e-07,2.7913793766267383,-1.826365308117245,-0.9322049629708958,0.3405150705194323,-0.11425816969846943,-0.12120455252887652,-0.0012860863203208103,0.9924127371758271
73,2.501989077212806,True,0.6073304414749146,0.4371264576911926,-1.9240883375459816e-07,2.7532880369372377,-1.8426524454385034,-0.9196876292134089,0.37622070897778037,-0.1123950301751622,-0.2683652245670948,-0.9627194584675708,-0.03393155656553756,-0.11774764417571806,0.00881851267011149,0.9930043938096929,0.6074755787849426,0.43763996958732604,-1.9538245794592511e-07,2.771378340644604,-1.8360098656183024,-0.9261155929156821,0.3594411097697318,-0.11299531877649815,-0.11797245682771924,0.007808564394724068,0.9929202912233993
74,2.536262900188324,True,0.6064072251319885,0.43942809104919434,-1.981234021286582e-07,2.7568196507959906,-1.84838460659458,-0.921417925918751,0.3731353550288525,-0.10843898110494826,-0.2739367843097824,-0.9613672568163206,-0.027048765655355585,-0.110332632256567,0.016347648010867494,0.9937602651866546,0.6065325498580932,0.43951037526130676,-2.0344114659565093e-07,2.7697518370443612,-1.8410049982926822,-0.9259913976572566,0.3611139121896146,-0.10891414429630723,-0.11240873979952051,0.011477381166753056,0.99354767880039
75,2.570536723163842,True,0.6052602529525757,0.4412521719932556,-2.1891632684400975e-07,2.77357565820904,-1.842073617661067,-0.9281458925536645,0.35787782383813527,-0.10231649593610032,-0.2678174596660016,-0.9629088941665926,-0.03286745857104253,-0.1065064193367782,0.008041009045713953,0.9942795003486621,0.6058066368103028,0.4412662386894226,-2.1142199386758874e-07,2.7726433876497025,-1.844053344478347,-0.927670095055411,0.3586763579954898,-0.10232927716230322,-0.10430617400870501,0.014136400135160255,0.9943699065957393
76,2.6048105461393596,True,0.6048716902732849,0.4436798095703125,-2.2668882593279704e-07,2.7936603188354034,-1.8395379886873533,-0.9354918721984196,0.3392908208502532,-0.09867469755442462,-0.26542141691071713,-0.9637533463498948,-0.02703625056265739,-0.10036520757209967,0.012607877980546668,0.9948707788058895,0.6054954171180725,0.4430188775062561,-2.1640577188009047e-07,2.7783776399029305,-1.8459158336145678,-0.9298528378167641,0.3534105186223506,-0.10135103401696122,-0.10118810681238535,0.019124535478564002,0.9946080784767222
77,2.6390843691148778,True,0.60516357421875,0.44484466314315796,-2.2097258067788061e-07,2.785873273470841,-1.8476180640102304,-0.9336071553928112,0.3468570812824277,-0.0898211810408808,-0.27327735508197426,-0.961850016101734,-0.012807565127479955,-0.08657896670236212,0.024866952968561663,0.9959345948277982,0.6052318453788758,0.4441000699996948,-2.2171022635575354e-07,2.7803312198763814,-1.84641981111597,-0.930800033699089,0.35169629739893393,-0.09898354012972524,-0.09827528556207442,0.01993707639410889,0.994894896711717
78,2.6733581920903955,True,0.6057743430137634,0.4458896517753601,-2.1732772381710674e-07,2.781959298203377,-1.851964891119607,-0.930601343020174,0.3498915121120844,-0.10750381444845211,-0.2774620336549019,-0.9606747793913353,-0.010898996352675177,-0.10215730819411978,0.03375918938713023,0.9941952532146064,0.6052428126335144,0.44486178159713746,-2.2468863676294858e-07,2.7849178175854097,-1.8467151866558886,-0.9327430943239833,0.3475468378720816,-0.0949633379046678,-0.09378319013363198,0.020166552016282695,0.9953228999700846
79,2.7076320150659132,True,0.6050893664360046,0.44483405351638794,-2.246456745069736e-07,2.7665875506632447,-1.8509044941015909,-0.9261539053303758,0.364564248911769,-0.09660151166876829,-0.276403539427131,-0.9608306569553712,-0.020137826269595982,-0.09576852600501236,0.02041035258859192,0.9951943563616288,0.6056522607803345,0.4455780029296875,-2.2326694590901752e-07,2.7904720391623217,-1.8462107330930373,-0.9336276975318742,0.34201787894370933,-0.10311155260366475,-0.10033041664790869,0.02595561179375968,0.9943949374815059
80,2.7419058380414314,True,0.605315089225769,0.44506072998046875,-2.3380837887998496e-07,2.7965086467541815,-1.8435504953606623,-0.9378611956781355,0.33713052620387374,-0.08221548481081316,-0.26930141597791996,-0.9627344934594645,-0.0248805638126572,-0.08404594219456597,0.009188387156582989,0.9964195166405004,0.6056086540222168,0.44516470432281496,-2.2363510936429521e-07,2.8019347021677183,-1.8376449899517837,-0.9364665539818043,0.33095343512301567,-0.11097742203768768,-0.11093653119279615,0.01792830261352596,0.9932257971150114
81,2.776179661016949,True,0.6069189310073853,0.44726091623306274,-2.195803716631417e-07,2.821431426719964,-1.8370157208730962,-0.9399148882378751,0.3116460262083918,-0.13941577104940944,-0.26307276726943146,-0.9647242488301616,-0.009992138924371122,-0.1331013401434832,0.04155317686793159,0.9902309663629951,0.6052080035209656,0.4437095522880554,-2.2093699385550282e-07,2.822870447432707,-1.823354150328845,-0.9435250623278396,0.3113226061040603,-0.10160481061319575,-0.10503337105575399,0.0034470922979320724,0.9937085597720534
82,2.810453483992467,True,0.6049455404281616,0.44277817010879517,-2.2281339795426902e-07,2.8431865884978262,-1.8047893483039623,-0.947801437642461,0.2915348621789596,-0.12915052821099535,-0.23145824794111927,-0.9710478633302801,-0.059102678295699894,-0.1396095394267994,-0.015269592932606935,0.9900888929953257,0.6050243258476258,0.44195601940155027,-2.105628425397299e-07,2.873619246726028,-1.804366742571278,-0.9495094641878413,0.26171104244816573,-0.13607859609027684,-0.14031334832644599,-0.00306858051674362,0.9871042274796908
83,2.844727306967985,True,0.6037710905075073,0.4386138916015625,-2.0383714627314475e-07,2.886638024528317,-1.7805106930049137,-0.9658938847503505,0.25173736701730753,-0.060640757325992466,-0.20786838358547222,-0.9766238542427168,-0.05474104885425165,-0.07264150750890898,-0.03864686219083921,0.9966090664998165,0.6044849991798401,0.43982410430908203,-1.885150453517781e-07,1.7122290586371929,-1.7772242304570849,-0.94005159071588,0.17079031355350668,-0.2075176668505386,-0.212624498080796,0.0014116889640424333,0.9667550856350271
84,2.8790011299435028,True,0.6041709780693054,0.4360663890838623,-1.7277491792810906e-07,3.020331547129853,-1.7559674553137552,-0.9560759146303849,0.11650643063229593,-0.2689704390541737,-0.18357044222779512,-0.9799990037343129,-0.07683648495373827,-0.2721684123584725,-0.012168011484786537,0.9621726948998162,0.6041673421859741,0.4371748208999634,-1.5835953632858945e-07,0.6538535932832704,-1.7445486857308659,-0.8813364876844642,0.005806592781073716,-0.29255867760709364,-0.3312305017901334,0.030371657459767866,0.9010729059170476
85,2.9132749529190205,True,0.6026184558868408,0.43440115451812744,-1.2356939294022595e-07,-3.0104422936899957,-1.7078379347896977,-0.8905718283183285,-0.11747311826942146,-0.439410838612122,-0.13638344208251119,-0.9889594449367026,-0.05795492210516016,-0.4456016909663158,0.031589734560513255,0.8946738074171817,0.6045948624610901,0.43701361417770385,-1.1836416362598356e-07,-0.357366532825799,-1.715473376068368,-0.7765172077283718,-0.16581463105981875,-0.40807510380814876,-0.4840129449529898,0.07523598182465367,0.7778737578914668
86,2.9475487758945387,True,0.6053306460380554,0.4340144991874695,-6.880282654719849e-08,-2.4704459000496475,-1.6736379972420008,-0.6463393730807949,-0.513272577653773,-0.5646208248321847,-0.1021326171320479,-0.9896017548510222,0.1012783062335456,-0.7261313586901704,0.18635301934655873,0.661820067773098,0.6054635047912598,0.4392929434776306,-7.68407288020967e-08,-1.3106970431865528,-1.6864919817194586,-0.6257812603176625,-0.3490177738157731,-0.5392926092063302,-0.664922710953407,0.11301808868051069,0.608565190417734
87,2.9818225988700564,True,0.6070831418037415,0.44197213649749756,-2.2836534441239564e-08,-2.2129140420475215,-1.6594127999914714,-0.42370503786200076,-0.5665712570255028,-0.7067326592162712,-0.08635909841955036,-0.9719741828873828,0.2186510780228789,-0.9035217552410812,0.20905202889182214,0.37409315286742223,0.6056810259819031,0.4427416920661926,-2.1290682461483355e-08,-2.26161803998322,-1.659719110113287,-0.45973335512238755,-0.5248950427847733,-0.6123337593668625,-0.8088722997858502,0.1369089373623706,0.4296829296317317
88,3.0160964218455746,True,0.6081143021583557,0.4500105381011963,3.780027846289613e-09,-1.880014527275452,-1.6356037212603691,-0.21221414769680338,-0.6642783467624642,-0.7167282843168997,-0.062120782119415484,-0.9572023255775964,0.28267422298064826,-0.9771903375109952,0.15026367208844577,0.15006622913115253,0.6066290736198425,0.44746235609054563,2.3074123767230504e-08,-1.9821282532341375,-1.6436860966640683,-0.28871428105170843,-0.6694473005397381,-0.6326638944845991,-0.919135615540144,0.14412264960941285,0.24280759267031177
89,3.0503702448210923,True,0.605258584022522,0.45331013202667236,1.0497531377495761e-07,-1.7342734368534842,-1.6221030972828958,-0.12583638865400973,-0.7628799142127054,-0.6341761898568349,-0.04882403632591091,-0.9507748612195389,0.3060120532753775,-0.9919163565206881,0.10728623192451313,0.06776139096980392,0.6068678498268127,0.45300890803337096,4.6886258964207174e-08,-1.790714721385872,-1.634591116529851,-0.14957594302601895,-0.7385089569019625,-0.6217991742672986,-0.9721136093659026,0.11114612809416305,0.08404983044192438
90,3.08464406779661,True,0.6073586940765381,0.4580044746398926,9.825463820334335e-08,-1.6129933599445823,-1.6276728675436047,-0.035476457964933615,-0.840234407044245,-0.5410615142008054,-0.052779067794268365,-0.9269576249618262,0.37143496271608356,-0.9969182697377852,0.06765829579572451,-0.039702877389917755,0.6059844374656678,0.45753872990608213,5.002726384262246e-08,-1.6245261474144868,-1.6288264483755177,-0.030309574209076318,-0.8058594554622263,-0.5589908340946337,-0.983342386934391,0.05645010203210279,-0.04550119391538772
91,3.118917890772128,True,0.6065245270729065,0.46174725890159607,5.0257849437684854e-08,-1.513378240808322,-1.6281630965709155,0.049352317047652604,-0.858580859464895,-0.5102972237456813,-0.052762234920046676,-0.9187260010722598,0.39135493036375046,-0.9910213278189642,0.021470411770309734,-0.13196874336883915,0.6053601145744324,0.46000341773033143,5.927918733661386e-08,-1.5196365865698382,-1.6341746958283914,0.05261515610790257,-0.8581775238353659,-0.479456638318975,-0.9744467581429589,0.009803787020555638,-0.14570398057866107
92,3.153191713747646,True,0.6026660799980164,0.46462124586105347,-7.1315100491631256e-09,-1.3819711721905932,-1.630589459219804,0.17262680622271254,-0.9033237498268217,-0.39269095835294665,-0.053396773205267735,-0.8919606788071058,0.4489486964823845,-0.9596656430835225,-0.06442810141847921,-0.27366196891913813,0.6044641017913819,0.4591866672039032,5.0175750754277716e-08,-1.4385798617845098,-1.6405901947899206,0.12281305701453964,-0.888183595924807,-0.4207098442511851,-0.9612979932924322,-0.0300634510687857,-0.23239482468917316
93,3.1874655367231637,True,0.604992687702179,0.4623339772224426,5.0039645316246606e-08,-1.3555667230522093,-1.6623449585247354,0.2024095038880911,-0.9258686886281621,-0.31905730543860683,-0.0811478050156697,-0.8839124374377872,0.460558179477825,-0.9327121935538347,-0.08296790296928996,-0.3509477041852143,0.6033071160316468,0.4586095094680786,5.222181682640326e-08,-1.3837683537549226,-1.647111468518175,0.17354450989987366,-0.9049521244293386,-0.3752601870389559,-0.9470868979616052,-0.06246449593110269,-0.29763259176223783
94,3.221739359698682,True,0.6007785201072693,0.44922637939453125,5.945813086327689e-08,-1.3289898129268427,-1.6541805920905437,0.22515311587917558,-0.9129102746599111,-0.34044221951788567,-0.07445955378924513,-0.8908983325735008,0.44805796038823203,-0.9261725322680541,-0.09204995852219358,-0.3656928295827564,0.6015566349029541,0.4564035594463348,5.546648678134147e-08,-1.3493665820034437,-1.6502304998692634,0.2068166643817062,-0.9179700790220509,-0.3365412272346675,-0.9354173687831139,-0.08653264805764911,-0.3406202403524269
95,3.2560131826741996,True,0.6015737652778625,0.45511868596076965,1.0848496856397105e-07,-1.3389358197966457,-1.6602792361848766,0.21818080646173654,-0.9240770495669031,-0.313813228139659,-0.07910889089722334,-0.881706148894262,0.4651193936862454,-0.9258627930836508,-0.09434692851586042,-0.365891712755241,0.6005753874778748,0.4548176109790802,6.511198833436537e-08,-1.3430621878285056,-1.651813992114566,0.21336414829546335,-0.9206793974953852,-0.3264645022065754,-0.9321377993761996,-0.09208471640355553,-0.3496835065736185
96,3.2902870056497173,True,0.5977721214294434,0.4507175087928772,6.648119921237594e-08,-1.3413693820509283,-1.6437582533263573,0.21571308945681542,-0.9236706324284558,-0.3167024247242394,-0.06479884729855061,-0.8865421354395023,0.4580874932577248,-0.9326736819265072,-0.09887034886242234,-0.3469069863197847,0.5991919994354248,0.4535697638988495,6.531894527483928e-08,-1.339609205941461,-1.6500405396760898,0.2161158307776132,-0.9180982839086781,-0.33186858047658657,-0.9322188164164231,-0.09326409330651539,-0.34917759182889635
97,3.3245608286252355,True,0.5977598428726196,0.4566915035247803,4.10959977159564e-08,-1.3504492013159022,-1.6385069204463187,0.20536422579149818,-0.9168703421934937,-0.3423073332124863,-0.05972432583898913,-0.8807045030965217,0.46988571283726727,-0.943267796048951,-0.0921884431480113,-0.31897830002509625,0.5989030003547668,0.454495906829834,6.832383618871063e-08,-1.3428337835440722,-1.6505291795679278,0.21334376391791401,-0.9195732471291951,-0.32963777460297966,-0.9334519383243747,-0.0925794143414167,-0.34615062881448194
98,3.3588346516007532,True,0.5980757474899292,0.45609474182128906,5.107443001861611e-08,-1.338301813616987,-1.6534776963323523,0.21616791629884038,-0.912963120694627,-0.3460776967886624,-0.07357390892180683,-0.8878200414181369,0.45427134400296876,-0.933117278754953,-0.0888647874840893,-0.34841813046160347,0.5978871941566467,0.4539429247379303,5.934700411103222e-08,-1.3418550666913416,-1.6460699433274013,0.21437276043811093,-0.9198760376430082,-0.32800021014618275,-0.9341754789251352,-0.09526604715227135,-0.34352707604799565
99,3.3931084745762714,True,0.5993335247039795,0.45385709404945374,7.448258543263364e-08,-1.3451127009398989,-1.6566237915497335,0.2112927815806795,-0.9202850907624955,-0.3292881901498513,-0.07592299744542307,-0.8824270975264812,0.4642823666799035,-0.9323381418078107,-0.0886265636967001,-0.3505580145106844,0.5974251866340637,0.4539055466651917,5.428287508379981e-08,-1.3387130883840368,-1.642619374665052,0.2170896979772181,-0.9184568970899354,-0.3301770290854508,-0.9344025590667867,-0.09792998457091211,-0.34209094882429836
100,3.427382297551789,True,0.596494734287262,0.4523537755012512,6.3600808175579e-08,-1.3340422355329904,-1.637983054982245,0.22332578906272108,-0.9255910021359689,-0.30562540585567444,-0.05939126296019275,-0.8826426361894654,0.4662774438727487,-0.9294804960874544,-0.1077800925701337,-0.35277394892280955,0.5969939589500427,0.45332381725311277,5.37627435903687e-08,-1.3311264536732468,-1.6407242298680054,0.22390099845666098,-0.9163379109025029,-0.3313840901626498,-0.9317641755779983,-0.10171601191376552,-0.348327144783979
101,3.461656120527307,True,0.5954620838165283,0.45053061842918396,4.1160554076213884e-08,-1.3256594905144046,-1.6265054100146108,0.22929777715235153,-0.9165749296630913,-0.3275865194205798,-0.04917525414348121,-0.8818018345196722,0.46904937801649893,-0.9338090826347644,-0.11219003595562611,-0.3397263502012983,0.5964890956878662,0.4527963399887085,4.596492111375028e-08,-1.323523529719906,-1.636091477215756,0.23039738806961046,-0.9130775454549592,-0.33542748057273586,-0.9303601024372066,-0.10580238156032125,-0.35086505372336274
102,3.495929943502825,True,0.5956037044525146,0.453782856464386,3.849534024880086e-08,-1.3125160277619525,-1.6290311964610857,0.2394207281887124,-0.9062754112563325,-0.34834263859848114,-0.05180656284884979,-0.8886082519696873,0.4557317792047917,-0.9300758786050085,-0.11111857986227833,-0.3501592798234995,0.5959256291389465,0.4526101887226105,3.391186655932188e-08,-1.3166430057877243,-1.6315704754683433,0.23666641858230494,-0.9113769850193103,-0.3358359397987002,-0.9285615572237822,-0.11053390612659761,-0.3541906361393959
103,3.5302037664783428,True,0.5955514311790466,0.4534573554992676,1.2085317635524007e-08,-1.3002871938502842,-1.6303139330711054,0.24864986436358777,-0.8966612934569079,-0.36629464883909274,-0.0534208449539533,-0.8965036571274811,0.43980382681538505,-0.9260969130509947,-0.10929663571686794,-0.3611076751585218,0.5958418130874634,0.45290019512176516,2.5214207788337716e-08,-1.3102665168445127,-1.6290043378458274,0.24172667517662463,-0.9068874732651679,-0.3447155726854025,-0.9278018992339716,-0.1120132720461082,-0.35570434983276666
104,3.5644775894538605,True,0.5965161919593811,0.4529263377189636,1.4217312660491643e-08,-1.3107100812789898,-1.6340187828126713,0.24263793414415213,-0.9117822885842507,-0.3313304862796726,-0.056464688897689984,-0.8919210217669813,0.44865201419121165,-0.9233454157406888,-0.11228418652808193,-0.3671859265908503,0.5958655118942261,0.4534884631633759,2.486434222959133e-08,-1.3023057782071388,-1.6289156164092902,0.24845381015589013,-0.9031037621013311,-0.34993129766084324,-0.9247888842075186,-0.11378154436212509,-0.36292844841797856
